"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000101773",1197.87214831238,-0.200949222529982,0.132548740301903,-1.51604022846452,0.129509180547453,0.260019234027104
"ENSG00000196878",43.9205794182913,0.647371998809122,0.427150864547916,1.51555820797479,0.129631101346759,0.260191959821149
"ENSG00000176986",1469.25568666207,0.186327085536642,0.122949544988836,1.51547600728056,0.129651901832588,0.260191959821149
"ENSG00000103671",385.220335915481,-0.260301935269843,0.171759478678549,-1.51550259276813,0.129645174220766,0.260191959821149
"ENSG00000132109",465.0267690255,-0.258440907052978,0.170601129529657,-1.51488391527942,0.129801804400963,0.26041081663711
"ENSG00000181523",450.674811340537,0.245122330665339,0.161805553632023,1.51491914315126,0.129792881840895,0.26041081663711
"ENSG00000105058",1319.16030706893,0.191778234091864,0.126607476091132,1.51474652218659,0.129836608048062,0.26041081663711
"ENSG00000159079",255.215351484593,-0.304464651476249,0.201000052822718,-1.51474911175664,0.129835952005734,0.26041081663711
"ENSG00000089091",108.09822848545,0.426272713679529,0.281446744185769,1.51457681598962,0.129879607069223,0.260421189709644
"ENSG00000161618",143.249765100226,-0.395017468705817,0.26080386810075,-1.51461506910326,0.129869913786215,0.260421189709644
"ENSG00000133247",231.320480740232,0.32088395230832,0.211976835352747,1.51376895392528,0.130084449335716,0.260793940434402
"ENSG00000105982",146.218583641229,-0.378223872703801,0.249886584092405,-1.51358214798734,0.130131851700882,0.260850992294285
"ENSG00000014914",111.493085177005,0.446956269767026,0.295400069279581,1.51305404517019,0.130265931323995,0.261010392156704
"ENSG00000116731",1443.24837539022,0.18787410948537,0.124185321042507,1.51285279055696,0.130317055907419,0.261010392156704
"ENSG00000114654",156.742218539269,-0.369776081334894,0.244414696811477,-1.51290444543157,0.130303932566951,0.261010392156704
"ENSG00000122707",162.389955699448,0.372694068938447,0.246357002599761,1.51282108892978,0.130325110471155,0.261010392156704
"ENSG00000178966",811.714118154082,-0.231365009638592,0.152905200950951,-1.51312714152091,0.130247366557321,0.261010392156704
"ENSG00000285077",20.0234059943111,0.994954397301431,0.657672418216756,1.51284190995754,0.130319820342846,0.261010392156704
"ENSG00000120526",782.174748884863,-0.247612722464282,0.163685446798309,-1.5127351105892,0.13034695728888,0.261016180178969
"ENSG00000079156",126.686235403025,-0.401952368588695,0.265763360993004,-1.51244463152043,0.130420788098139,0.261050128117936
"ENSG00000129667",216.761030226328,-0.338354035316928,0.223711503395029,-1.51245702693913,0.130417636902854,0.261050128117936
"ENSG00000167565",249.378071758798,0.312382089353726,0.20653659552623,1.51247815699593,0.130412265301549,0.261050128117936
"ENSG00000177000",500.66897385547,0.242605515392025,0.160423665627557,1.51228008936825,0.130462624025466,0.261095911367245
"ENSG00000052850",87.19650190367,-0.497789955392822,0.329191533315592,-1.51215904728508,0.130493406419881,0.261119562998886
"ENSG00000205659",417.03202736611,-0.254936764003684,0.168714208984067,-1.51105686675008,0.13077396294092,0.261642937479442
"ENSG00000158104",8.97768515642945,1.42449271773144,0.944005587100153,1.50898759201974,0.131301953689638,0.262661136183731
"ENSG00000135211",291.676594167007,-0.287349619323818,0.190442181182737,-1.50885490566869,0.131335865897418,0.262690810218121
"ENSG00000016082",7.52182243671949,-1.55846972340658,1.03304501642183,-1.50861743547698,0.131396575892075,0.262774067314158
"ENSG00000135643",15.9085573310219,1.08716983542175,0.720786372134815,1.50831075260452,0.131475012512519,0.262892745757316
"ENSG00000167657",686.620322056455,0.242712970230156,0.160928985691615,1.50819921710849,0.131503547614808,0.262911622928458
"ENSG00000164406",33.4033608332111,0.747514315180604,0.495797375592206,1.50770123437571,0.131631009467105,0.263090052163241
"ENSG00000149599",10.5429868757037,1.32971346350137,0.881915330537838,1.50775637689668,0.131616890674823,0.263090052163241
"ENSG00000111452",59.7700991167993,-0.582786932494876,0.386910739794962,-1.50625679918763,0.132001263568395,0.26379178491629
"ENSG00000147168",12.0249440014494,1.21338838348395,0.8058254839811,1.50577067566705,0.132126053617792,0.264002848971612
"ENSG00000243477",292.162983710401,0.292616395586786,0.19437125097051,1.50545100741869,0.132208163664766,0.264122756564747
"ENSG00000180263",176.382252275025,-0.361852293156441,0.240371495363836,-1.50538770251742,0.132224428861995,0.264122756564747
"ENSG00000034053",720.41210046328,0.223732504453781,0.148681274155778,1.50477930542463,0.132380825959819,0.264396807751776
"ENSG00000182952",1078.66222075033,0.196577846120558,0.130662839974327,1.50446635140628,0.132461331016481,0.264519226507023
"ENSG00000117308",357.098648066621,0.281564707262001,0.187180078797424,1.5042450514551,0.132518281639989,0.264594579452002
"ENSG00000162849",11.6561427042019,1.2404750805116,0.824944077900458,1.50370808609075,0.132656546275413,0.264832243825744
"ENSG00000167394",92.9221657477547,0.457358746278017,0.304177354542577,1.50359235968041,0.132686359602927,0.264853361173195
"ENSG00000163848",1910.74358606122,0.201329250028421,0.133969839250031,1.5027953392754,0.132891828174707,0.26522504451914
"ENSG00000144935",42.7259336821922,0.680225999394711,0.452767117001841,1.50237500439314,0.133000287941321,0.265364579722366
"ENSG00000141401",713.081454404547,-0.210758473928808,0.140281176549475,-1.50240024437261,0.132993773290686,0.265364579722366
"ENSG00000125870",1136.79053011202,-0.209923015120463,0.139738342240798,-1.50225780379391,0.133030541637026,0.265386486206926
"ENSG00000205038",46.3450369100534,-0.629991673312915,0.419426230573212,-1.50203212720371,0.133088811897947,0.265464269306508
"ENSG00000149932",688.812807823406,-0.249689878375589,0.166243952461421,-1.50194864040864,0.133110373403353,0.265468819726358
"ENSG00000142208",2979.24181139772,0.161636400122207,0.107632659197339,1.50174121244979,0.133163955963848,0.265537220806115
"ENSG00000105939",4534.43170208732,-0.165506020243593,0.110246603646937,-1.50123463915155,0.133294883589357,0.26575981062002
"ENSG00000126106",174.377227945568,-0.355321931699734,0.23673319345764,-1.5009383623396,0.133371504689944,0.265874076744727
"ENSG00000162604",751.801936339785,-0.21943598022169,0.146242501390412,-1.50049389292022,0.133486514274011,0.26600420549676
"ENSG00000182149",1574.55411146045,0.177218263718937,0.11810912215651,1.50046211912488,0.133494738904976,0.26600420549676
"ENSG00000126246",59.4843081472961,-0.57854379695361,0.385554147289942,-1.50055135191825,0.133471642036909,0.26600420549676
"ENSG00000174684",190.17105354435,-0.394058636507769,0.262674826160331,-1.50017663385544,0.133568654214209,0.266112979290326
"ENSG00000181350",65.7122089925478,0.529991698793103,0.353367903948193,1.49982976063045,0.133658506156055,0.266214953169785
"ENSG00000101638",12.8330567086853,1.17463875701523,0.783179890087914,1.49983263344947,0.133657761806393,0.266214953169785
"ENSG00000204983",34.4119653904032,-1.77010092901106,1.18061368882169,-1.49930578119733,0.133794323285661,0.266446924691969
"ENSG00000161509",26.7637178269815,0.839668741830318,0.560198962017518,1.49887593294766,0.133905821011734,0.266630404846068
"ENSG00000133424",93.6317600193449,0.450743277726766,0.300855209830116,1.49820665555796,0.134079566978764,0.266937761383834
"ENSG00000128607",1137.76317521385,0.19025595503246,0.127020691132266,1.4978343554622,0.134176292392223,0.267057533852272
"ENSG00000141639",45.6573574348729,-0.653637335903503,0.436390760678645,-1.49782579009466,0.134178518352097,0.267057533852272
"ENSG00000163444",1342.87780119308,0.189052777116651,0.126262138315023,1.49730378116174,0.134314231468362,0.267289008973533
"ENSG00000198003",62.3341160946809,0.556292109197233,0.371625253927279,1.49691686266857,0.134414891926833,0.267450671523204
"ENSG00000183048",187.832554698118,0.342133344953904,0.228648933597885,1.49632600323253,0.134568722059169,0.267718065891156
"ENSG00000137648",20.0433036558893,-0.934451934944513,0.624734725847691,-1.49575795338825,0.134716742004799,0.267973825579901
"ENSG00000138756",333.477491165681,0.267414536848788,0.178806223546556,1.49555497311402,0.134769664226705,0.268040373644013
"ENSG00000049192",6.31823532354147,1.68536635824133,1.12701064917574,1.4954307303786,0.134802065457485,0.268062319249404
"ENSG00000205765",1246.77176580642,0.198188511799351,0.132535352999021,1.49536336769567,0.13481963547114,0.268062319249404
"ENSG00000023909",967.525993265027,-0.226983415582347,0.151843827415263,-1.49484782783822,0.134954160854529,0.268144818440574
"ENSG00000188672",4.46482510810593,-2.02870625134143,1.35712149907069,-1.49485971059379,0.134951058991246,0.268144818440574
"ENSG00000206561",46.5763316538902,-0.622383593338735,0.416347517569689,-1.49486562804967,0.134949514324709,0.268144818440574
"ENSG00000186994",21.551685269294,0.90091255304678,0.602623697863792,1.49498361289205,0.134918718934833,0.268144818440574
"ENSG00000099337",7.17304349532695,-1.57806096582129,1.05567836787378,-1.49483120412861,0.134958500384427,0.268144818440574
"ENSG00000198948",522.343695106773,0.255695938915432,0.171070851302655,1.49467859058619,0.134998344367579,0.26814659601806
"ENSG00000136811",2116.36862091953,-0.17771140856791,0.118894002261745,-1.49470457035065,0.134991560990095,0.26814659601806
"ENSG00000109929",3549.76372144191,0.199879537726299,0.133755645732403,1.4943633715932,0.135080669775573,0.268271418165276
"ENSG00000168621",19.9419783371662,0.94696086640202,0.633765053995679,1.49418283704938,0.13512783725839,0.26832639042555
"ENSG00000078081",14.7610093112499,-1.08566281558635,0.726657476394836,-1.49405029309358,0.135162474547634,0.268356468932427
"ENSG00000185250",135.036364913081,-0.397446947153822,0.266181010399343,-1.49314538462959,0.135399134717813,0.268787584476582
"ENSG00000127870",3053.58854016158,0.178985963965163,0.119880859962925,1.49303203214022,0.135428802273306,0.268807723583847
"ENSG00000131370",37.8921470411598,-0.708800842267935,0.47489155675589,-1.4925530517113,0.135554220455447,0.269017881442931
"ENSG00000142856",411.376982113841,-0.252962084349437,0.169510639809787,-1.4923080028091,0.135618419735886,0.269106502571467
"ENSG00000110237",708.927750327488,0.211579690459805,0.141791207138426,1.49219189771935,0.135648845794063,0.269128091893148
"ENSG00000163798",1210.65959588727,-0.185748160787206,0.124501595883911,-1.49193397456851,0.135716455018076,0.269223435980967
"ENSG00000103194",1839.74579236101,-0.179923473993487,0.120603611496458,-1.49185809413983,0.135736350457952,0.269224115450237
"ENSG00000164002",174.836282911968,-0.34537044598132,0.231554138782984,-1.49153216520568,0.135821832886181,0.269277519719059
"ENSG00000258388",17.4832705490776,0.994876006998403,0.667016319060712,1.4915317340352,0.135821945998174,0.269277519719059
"ENSG00000165861",283.922916571566,0.285721100025569,0.191556537162849,1.49157582537978,0.135810379581284,0.269277519719059
"ENSG00000123407",116.81592777093,-0.410752234431598,0.275434867043222,-1.49128626611802,0.13588635313858,0.269366426197106
"ENSG00000105948",446.358885279561,-0.253245852140693,0.169890206259789,-1.49064420908078,0.136054930900985,0.269642147493088
"ENSG00000178947",55.3249362449239,-0.610309608039797,0.40943686848703,-1.49060735613537,0.136064611865929,0.269642147493088
"ENSG00000139182",1024.68479581841,0.21684927657845,0.145575205196294,1.48960309749212,0.136328627094385,0.270126473803798
"ENSG00000166004",1491.34851478742,0.214066596584501,0.143732959221196,1.48933548536398,0.136399047840935,0.270227120823286
"ENSG00000127743",5.17908317611238,-2.11834373246624,1.42275572186374,-1.4889019245632,0.1365131967071,0.270414358431889
"ENSG00000186047",8.18319792017037,-1.67698075576951,1.12640804688758,-1.48878619999497,0.136543677394502,0.270435830558816
"ENSG00000165102",1569.08204104307,0.179326033136928,0.120491929370027,1.48828252709128,0.136676400950829,0.270659767681858
"ENSG00000242247",2082.22198835475,0.194906784935713,0.130972461977643,1.48815088296182,0.136711107085417,0.270689564776978
"ENSG00000115325",47.9384300518919,-0.646979328367881,0.434858500280983,-1.48779276005836,0.136805555595228,0.270798691056742
"ENSG00000198356",1571.41009794995,-0.178945176615504,0.120274039859969,-1.48781213987528,0.136800443227025,0.270798691056742
"ENSG00000139737",456.668277099626,-0.261462916221128,0.175771320446195,-1.48751750602661,0.136878183134363,0.270903507773041
"ENSG00000189001",15.5014787099852,1.13927641413027,0.766161801180405,1.48699192830421,0.137016942804605,0.271139161465451
"ENSG00000103351",608.173735653904,-0.219435117808021,0.147620086291931,-1.48648550017827,0.137150749350344,0.2713649472345
"ENSG00000132341",5442.2695585145,-0.153623854949372,0.103380138931518,-1.48600936830948,0.137276643036738,0.271575014076558
"ENSG00000196507",835.187460880664,0.234264310206131,0.157690334392681,1.48559714270606,0.137385711280892,0.271751739495274
"ENSG00000116455",369.841903911365,-0.271065751985144,0.182515109265079,-1.48516883383861,0.13749910567256,0.271936970124315
"ENSG00000136874",2230.53034415772,0.169721085920582,0.114375766780734,1.48389025663058,0.137838037140159,0.272568136346812
"ENSG00000142751",584.191076800753,0.232531741277167,0.156720574060114,1.48373461922092,0.137879338192413,0.272571660489529
"ENSG00000128298",162.005773792294,-0.351517642091407,0.236914137387951,-1.48373434345031,0.137879411381333,0.272571660489529
"ENSG00000068028",273.4991591921,0.29796579047515,0.200869359741622,1.48338099378831,0.137973214216958,0.272717942370557
"ENSG00000144026",239.432444991744,0.303494371770365,0.204674337622648,1.48281594700899,0.138123317956176,0.272975450687324
"ENSG00000141076",1046.89288058829,-0.19208021230572,0.129546242582089,-1.48271542637761,0.138150034275808,0.272989067443111
"ENSG00000162946",13.4830584119388,1.13145913958365,0.763674955580448,1.48159780717656,0.138447342852951,0.273310162849752
"ENSG00000135951",168.959570963631,-0.344286508773871,0.232339305406858,-1.48182636670528,0.138386501482563,0.273310162849752
"ENSG00000113761",462.783208532811,-0.238950755758299,0.161275099968441,-1.48163452265761,0.138437567991713,0.273310162849752
"ENSG00000112200",910.517841777897,0.219015698487213,0.147792593655507,1.48191254426268,0.138363566808995,0.273310162849752
"ENSG00000095397",314.454286970222,0.271191186731534,0.183019840205681,1.48175840622943,0.138404590059091,0.273310162849752
"ENSG00000169018",1873.22312508977,0.170669059061611,0.115192824086436,1.48159453868018,0.138448213059308,0.273310162849752
"ENSG00000173818",182.111927593218,-0.348470346370103,0.23520148097224,-1.48158227971036,0.138451476932023,0.273310162849752
"ENSG00000184182",200.601996980633,0.320736812671671,0.216546089814737,1.48114802232667,0.138567133445733,0.273452124852703
"ENSG00000151461",2386.65410863319,-0.188890114108258,0.127537318552009,-1.48105759359548,0.138591226845241,0.273452124852703
"ENSG00000111665",894.251237874491,0.209700261788165,0.141586029268912,1.48108018051615,0.138585208591562,0.273452124852703
"ENSG00000135506",2805.49320226765,-0.169959484363335,0.114761019026838,-1.48098619029854,0.138610253478903,0.273452124852703
"ENSG00000108786",21.0740591392465,-0.916027337467403,0.618549682392554,-1.48092766602709,0.138625849775693,0.273452124852703
"ENSG00000128268",14.9634607549718,1.07440376827969,0.725524451714976,1.48086500150345,0.138642550918492,0.273452124852703
"ENSG00000111490",205.453359354721,-0.334092747167498,0.225684619846916,-1.48035230488509,0.138779251356991,0.273682542528561
"ENSG00000140830",187.810451521667,-0.329733463212848,0.222794875387069,-1.47998674852817,0.138876783129684,0.273835661880655
"ENSG00000101752",1295.6592007394,0.210416811378215,0.142192844556959,1.47979887478745,0.138926929063336,0.273895315903934
"ENSG00000130717",590.441000952016,0.228287075585107,0.15428282017938,1.47966620858812,0.138962347788677,0.27392592221937
"ENSG00000167005",766.488366686205,-0.214546920438275,0.145030112514074,-1.47932671856305,0.139053015230357,0.274065411781676
"ENSG00000132286",1508.5297342863,-0.189914591957064,0.128388826836882,-1.47921432601258,0.139083041890764,0.27408535906597
"ENSG00000166164",1813.13590890023,-0.189072554249445,0.127831851634392,-1.47907232690493,0.139120985342216,0.274120899710501
"ENSG00000105963",19.5484534913773,-0.987795638486454,0.667897983776273,-1.47896185118196,0.139150510971289,0.274139846267517
"ENSG00000166548",386.448825793028,-0.251962005803909,0.1704166266279,-1.47850600489858,0.139272391013139,0.274340708420589
"ENSG00000001561",687.660134369631,0.220634447425686,0.149246204835036,1.4783253461591,0.139320716641534,0.274396645320739
"ENSG00000101850",21.7193165321927,-0.949099357035296,0.642470992887588,-1.47726413727967,0.13960484725618,0.274898314844512
"ENSG00000167523",200.027835187202,0.320578569906932,0.217014058097431,1.47722489831974,0.139615361733435,0.274898314844512
"ENSG00000166913",6054.07761355181,-0.159237055292057,0.107821145442132,-1.47686295335752,0.139712377299118,0.275050003293045
"ENSG00000110876",5.27813836144243,-1.82220959835353,1.23395093457304,-1.47672775902069,0.139748628034286,0.275078423910795
"ENSG00000100034",319.131674360073,-0.28414174295418,0.192421899180597,-1.47666011074706,0.139766769822058,0.275078423910795
"ENSG00000234719",13.774613695714,-1.12781726160626,0.763854117017059,-1.47648253309221,0.139814400889226,0.27513284062366
"ENSG00000156170",708.403672377909,-0.211141034257179,0.143030883539148,-1.47619191766643,0.13989237865113,0.275246950792713
"ENSG00000164758",95.9002106834877,-0.449433894166802,0.304488131859679,-1.47603090938835,0.139935594702095,0.275292642299349
"ENSG00000113212",10.1061156384175,1.34299355335416,0.910078421077305,1.47568992105581,0.140027152910891,0.275433409775723
"ENSG00000120217",168.516479534636,-0.399840478363752,0.270976437586976,-1.4755544132335,0.140063550685151,0.275465651961698
"ENSG00000102763",1097.23796707454,-0.225429881608904,0.1528242535074,-1.47509231313202,0.140187726780545,0.275670495578596
"ENSG00000260456",7.43719846786433,-1.54456848024635,1.04726683699339,-1.47485667041714,0.140251081570335,0.27575569643609
"ENSG00000198756",38.2303990314277,-0.715353902670393,0.485062587007247,-1.47476618859435,0.140275414322019,0.275764160451154
"ENSG00000134046",3115.80797791967,0.192301849085664,0.130422142828956,1.47445705855225,0.140358571370343,0.275888246851998
"ENSG00000174227",1152.1023453593,0.184859382466746,0.12539347599939,1.47423445273697,0.140418476582106,0.275960772158347
"ENSG00000150456",177.177854336516,-0.359310153486576,0.243737090853458,-1.4741710103638,0.140435553091259,0.275960772158347
"ENSG00000239887",105.628290233233,0.460528895182282,0.31242404668995,1.47405073348695,0.140467931882232,0.275985010571696
"ENSG00000143157",2327.56308313821,0.167985066015206,0.114047826726802,1.47293526616345,0.140768491646845,0.276496627886649
"ENSG00000106344",956.536486126717,-0.198009419326053,0.134427568199338,-1.47298223108843,0.140755827106925,0.276496627886649
"ENSG00000126858",1397.45263582786,0.197798932214225,0.134298871892865,1.4728264610593,0.140797835346925,0.276514818840652
"ENSG00000126768",374.075463212099,-0.269896512074813,0.183278965403612,-1.47259949596756,0.140859060806928,0.27655616829468
"ENSG00000218891",120.555385353873,0.437174491816313,0.296870369682724,1.47261073000831,0.140856029862511,0.27655616829468
"ENSG00000118680",4141.24110866169,-0.156498314334569,0.106281923940634,-1.47248288826597,0.140890524528621,0.27657850473832
"ENSG00000131725",1556.65432698998,0.182100352590237,0.123733438440038,1.47171496150157,0.141097865661855,0.276880008713844
"ENSG00000136940",685.234093274759,0.230941286462083,0.15692244128071,1.47169062995244,0.141104439040239,0.276880008713844
"ENSG00000166337",154.25183676238,0.361028058621396,0.245292055764881,1.4718293973917,0.14106695297342,0.276880008713844
"ENSG00000174231",9926.7709066575,0.161346277136818,0.109644256129402,1.47154336061524,0.141144230149191,0.276918624241123
"ENSG00000139687",1689.01639222806,0.20011588204246,0.136060424564089,1.47078684109353,0.141348772211161,0.277280416665547
"ENSG00000171574",308.412502316275,0.269896131863514,0.183531996092205,1.47056719051822,0.141408202332845,0.277357484034323
"ENSG00000188089",15.4313172375495,1.12361359393578,0.764188558851287,1.47033553554475,0.141470901246777,0.277440939932612
"ENSG00000175691",92.6922516650424,-0.45624426868586,0.310325224971658,-1.470213285844,0.141503997527367,0.27746632611141
"ENSG00000198208",442.887079136521,-0.274590229651764,0.186784344462477,-1.47009231658024,0.141536753015135,0.277491036916615
"ENSG00000188393",9.167770999123,1.35793406331869,0.923835442059044,1.46988738632081,0.141592256360237,0.277520822466065
"ENSG00000104960",581.175681861764,0.226586387027302,0.154151835199111,1.46989094703044,0.141591291834317,0.277520822466065
"ENSG00000188167",75.5730764846432,-0.50443398591089,0.343447609314002,-1.46873634356763,0.141904315769974,0.278092872735095
"ENSG00000164081",1229.48408690225,-0.222424272915042,0.151476916999635,-1.46837074136898,0.142003544714738,0.278247731204956
"ENSG00000197172",1241.86567812815,-0.183786522984655,0.125172164155579,-1.46826991627485,0.142030919261411,0.278261771102785
"ENSG00000102218",455.042697421793,0.267656127227039,0.18230511251647,1.46817674793875,0.142056218560566,0.278271741835315
"ENSG00000265681",205.053929285181,-0.315699478592778,0.215071512338801,-1.46788142771535,0.142136433856644,0.278389268530887
"ENSG00000013375",1220.81383887637,-0.202885001673538,0.138246223212943,-1.46756270774234,0.1422230440494,0.278519285096883
"ENSG00000135744",51.3655043657751,0.601179515033402,0.409895637483376,1.46666482894145,0.142467254993066,0.278957854664323
"ENSG00000132677",12.8389652084259,1.24406503205409,0.848859332875982,1.46557266189102,0.142764743543361,0.279460869185177
"ENSG00000132612",645.237428170422,-0.233428459905756,0.159274083122827,-1.46557716942401,0.14276351478558,0.279460869185177
"ENSG00000157426",616.595037885308,-0.216534516479665,0.147761423288655,-1.46543334288721,0.142802726039224,0.279495484695675
"ENSG00000100918",32.3081392202287,0.728415824693761,0.497193575841818,1.46505477964081,0.14290597278682,0.279657808314629
"ENSG00000105755",79.6073955878532,-0.525197274813528,0.358630190038988,-1.46445360541574,0.143070050639531,0.279939111447449
"ENSG00000176022",1176.2886428936,0.189108212848091,0.129165763381289,1.46407382186762,0.143173779047647,0.280102268216404
"ENSG00000138442",1467.7625689542,-0.189170545532108,0.129215914635916,-1.46398797752679,0.143197233282655,0.280108354179412
"ENSG00000123200",4757.50985133092,0.160801400607011,0.109882166311712,1.46339852957441,0.143358360805463,0.280362616341434
"ENSG00000264364",5610.97346773835,-0.150588095766519,0.10290546126169,-1.46336349810989,0.143367941147508,0.280362616341434
"ENSG00000136122",51.7726043858296,-0.594829220078065,0.406552930719347,-1.46310400228965,0.143438922893281,0.280461591780402
"ENSG00000145242",7.60002910714666,1.49291337625418,1.02059403184009,1.46278866001452,0.143525216999772,0.280590474637209
"ENSG00000205336",1029.57157218165,-0.193754740497984,0.132463390014578,-1.46270407602177,0.143548370366868,0.280595898861643
"ENSG00000196730",36.0093061839671,-0.686157338465744,0.469230575232974,-1.4623031291707,0.143658161430572,0.280770649359482
"ENSG00000204311",111.504131420669,0.453256983004351,0.309990043372285,1.4621662620951,0.143695654409971,0.280804068346706
"ENSG00000188811",643.391520989468,-0.213449983108918,0.14604490871938,-1.46153662582688,0.143868231864014,0.281101416849101
"ENSG00000162415",92.2155199589424,0.455974822082283,0.312092799695699,1.46102320376143,0.144009073683318,0.28133668211487
"ENSG00000100228",250.021486839122,-0.317456096874906,0.217325369867702,-1.46074108636354,0.144086509050696,0.281448027112928
"ENSG00000196557",747.970805071392,0.202425984267519,0.138614201129498,1.46035530716225,0.144192449096159,0.28161501157518
"ENSG00000124785",249.653592587356,-0.304388577834187,0.208660471553715,-1.45877451329265,0.144627179618569,0.282424001725724
"ENSG00000196839",188.621105212978,-0.325248989943109,0.223010671136043,-1.45844585950193,0.144717687931616,0.282560670041183
"ENSG00000115020",1207.76928142941,0.216835620381708,0.148689233684265,1.45831419672354,0.144753958856016,0.282566257724862
"ENSG00000213967",174.827811530371,-0.386431240174488,0.264989934332747,-1.45828648604157,0.14476159357914,0.282566257724862
"ENSG00000119720",334.531813956909,0.262777802301012,0.180223194465576,1.45806871906937,0.144821602500801,0.282603265991146
"ENSG00000007237",6.72518130153912,1.58651584771725,1.08806314532785,1.45811008720382,0.144810201431162,0.282603265991146
"ENSG00000130733",504.084406568388,-0.251494253491541,0.172587374962412,-1.4571995984429,0.145061291426251,0.283030880210861
"ENSG00000086730",95.0300272260183,-0.462461676127752,0.317402409683984,-1.45702005409535,0.145110844602714,0.283087449608213
"ENSG00000173542",1437.36423133165,-0.189833139792938,0.130316159898842,-1.45671219855078,0.145195841083963,0.283198927155453
"ENSG00000110321",21622.279403629,0.185806738219013,0.127562859357338,1.4565896308307,0.145229691672936,0.283198927155453
"ENSG00000100294",442.183514913213,-0.238931558594597,0.164029848684941,-1.45663463394106,0.145217262071977,0.283198927155453
"ENSG00000067221",95.2885037611689,-0.460788928177051,0.316417877678406,-1.45626704647004,0.145318811477646,0.283332584995145
"ENSG00000197323",2839.29674264484,0.188955528664242,0.129764025250178,1.45614725113486,0.145351917783203,0.28335700919679
"ENSG00000185760",38.0414984819385,-0.665535846558787,0.45716953725687,-1.45577470133327,0.145454911521805,0.283517649595659
"ENSG00000184677",808.492331856548,0.20207772331508,0.138822099954715,1.4556596059345,0.145486741665995,0.283539553573826
"ENSG00000106868",17.0091344015616,-0.998376699277654,0.68608569407787,-1.45517784133295,0.145620033697112,0.283759162747742
"ENSG00000011009",494.914126593881,0.242593395541862,0.166834304573057,1.4540978017841,0.145919192948336,0.284060705175406
"ENSG00000243989",20.4772433158214,-0.935647048323544,0.643392712261467,-1.4542394256143,0.145879937904977,0.284060705175406
"ENSG00000165115",253.873917535622,0.309170922753418,0.212615172181511,1.45413386815818,0.145909195367154,0.284060705175406
"ENSG00000172458",10.082586022064,-1.29104395525869,0.887619587542917,-1.45450142536007,0.145807338587787,0.284060705175406
"ENSG00000141738",114.202045880436,0.415565303297897,0.285763439824631,1.45422837698526,0.145883000053739,0.284060705175406
"ENSG00000197114",60.6661128749668,0.535005497993217,0.367903553095191,1.45420041065706,0.145890751195202,0.284060705175406
"ENSG00000169021",2858.26049452418,-0.170084859186201,0.116960251910439,-1.45421078022678,0.145887877130733,0.284060705175406
"ENSG00000138085",1168.5751220058,-0.188218899837056,0.129472966150888,-1.45373127250136,0.14602082442831,0.284200850578438
"ENSG00000099308",483.713563999492,0.235359990567256,0.161905291772859,1.45368930187562,0.146032465527086,0.284200850578438
"ENSG00000094631",1021.65362681574,0.195913150466703,0.134788175867694,1.45348914476748,0.146087991474531,0.284228565015234
"ENSG00000197608",978.5091081075,0.213483204925186,0.146871255959808,1.45353972450271,0.146073958532775,0.284228565015234
"ENSG00000169084",181.94691090567,-0.361772798574751,0.248914571850695,-1.45340144566447,0.146112325332339,0.284235745620369
"ENSG00000176148",272.981922572285,0.282866396678066,0.19463452805004,1.45332074176141,0.146134720973579,0.284239154271113
"ENSG00000185842",376.727940169412,0.286494451423904,0.197161475753636,1.45309549103748,0.146197242807927,0.284320598336489
"ENSG00000128394",318.835782753305,-0.26737001263408,0.184011394072339,-1.45300791824321,0.146221555521395,0.284327721787049
"ENSG00000174606",756.512794174957,-0.232230806902821,0.159842195591268,-1.45287548161974,0.146258329594954,0.284352891429169
"ENSG00000204351",703.187488580906,0.217420502235902,0.14965488858008,1.4528125629492,0.146275802890029,0.284352891429169
"ENSG00000133142",9498.99913510363,-0.150202592975876,0.10340758588869,-1.45252973159587,0.146354368393451,0.284465457144188
"ENSG00000101407",480.027902560041,-0.233113365565512,0.160497603241802,-1.45244141256308,0.146378908459002,0.284472997963585
"ENSG00000108443",1359.70303137046,0.178580092357401,0.122970638943011,1.45221732514671,0.14644118685421,0.284553867032968
"ENSG00000114455",10.9341214505272,1.24154434093707,0.855160783122132,1.45182562792962,0.146550096064957,0.284604833951819
"ENSG00000083896",2913.75113884636,0.183496869999608,0.126374908555085,1.45200397846084,0.146500499020654,0.284604833951819
"ENSG00000131504",3819.2374326356,0.155974131360956,0.10743291475548,1.45182816379838,0.146549390781673,0.284604833951819
"ENSG00000112651",135.792117962646,-0.381200571834001,0.262565463209491,-1.451830591786,0.146548715505042,0.284604833951819
"ENSG00000170373",7.72488928914899,1.45938828983317,1.00550628056402,1.45139649353016,0.146669485590979,0.284796523353855
"ENSG00000185627",2279.4955573462,-0.164311227702798,0.113272999261788,-1.45057717879486,0.146897633828242,0.285199311926263
"ENSG00000239672",3044.64944880011,-0.177920994943212,0.122695557515012,-1.45010136101662,0.147030255648468,0.285416550123186
"ENSG00000138709",743.886151282318,-0.227667472092892,0.15704181709385,-1.44972515159345,0.147135179030967,0.285579966179501
"ENSG00000188710",19.8931332739246,-0.925532396278434,0.638835688024818,-1.44878004411438,0.147399018487139,0.28605173862571
